"","2015"
"1",30.7816760847944
"2",17.2808068387858
"3",4.19891511353847
"4",32.1832418214661
"5",29.3078110824156
"6",10.8662255943167
"7",15.0502967819729
"8",18.7434078063806
"9",21.6388537743357
"10",14.2177484623884
"11",25.8448266299035
"12",39.3278304622553
"13",24.0484948667756
"14",26.6266233624924
"15",36.4903019641488
"16",29.0497396803304
"17",32.387331205593
"18",3.01065231592802
"19",20.2818254576436
"20",31.1221585079214
"21",31.3175499581605
"22",30.6385468204728
"23",23.4473986734624
"24",7.3158056855964
"25",18.2425409134145
"26",29.6177091523788
"27",15.4408346834597
"28",16.7081770909194
"29",37.6882703282376
"30",22.791443522525
"31",19.7419613204577
"32",28.0611497787645
"33",18.1538255660781
"34",24.6137480980036
"35",20.9793163324485
"36",21.344333080875
"37",27.3846078810192
"38",24.5467251021345
"39",11.6527729775386
"40",14.0785372682997
"41",33.3558861235442
"42",17.4307977708552
"43",14.1439410148036
"44",19.348078443786
"45",23.2816710367171
"46",10.8208564382794
"47",24.2941575980752
"48",24.448145798861
"49",34.0480496930355
"50",14.8831015508744
"51",35.5855749821374
"52",20.1378828894915
"53",14.6747853945557
"54",23.72714995496
"55",14.670581759773
"56",17.1955830828012
"57",24.7233949401606
"58",29.4153339553652
"59",16.3620851056951
"60",17.0496365470553
"61",31.5941172579646
"62",21.428171256142
"63",34.1115728117474
"64",13.9732755043545
"65",18.3139955823848
"66",32.0781548828667
"67",37.0718923587705
"68",22.5440995165507
"69",14.1302863822095
"70",13.1626192887516
"71",23.6372592453735
"72",14.9418117634771
"73",23.7452477921859
"74",10.8514010042747
"75",25.7628873754358
"76",14.2159932557098
"77",36.2469263241885
"78",34.2455909291006
"79",8.75711156212161
"80",17.0151704615165
"81",33.5442315512784
"82",9.87389739714265
"83",18.4918231469124
"84",21.0170732154255
"85",29.3734310714405
"86",10.8636866257021
"87",23.5118743645031
"88",23.1990448861359
"89",26.5714316080555
"90",23.8339665131333
"91",18.9112105021105
"92",9.29739722342967
"93",14.8697365320314
"94",8.48342754454817
"95",24.9803658898225
"96",38.8454522197799
"97",18.5600144225606
"98",17.4763095544867
"99",22.6367680909238
"100",30.9992826888664
"101",10.8185879532295
"102",8.1040309559144
"103",14.0813495595786
"104",40.6504166697433
"105",24.0354673092111
"106",27.1131425896123
"107",17.1741174789988
"108",27.290952250415
"109",27.0407339211257
"110",29.8074713879036
"111",13.1175475839551
"112",30.8207318873646
"113",8.94845046588888
"114",32.3071645775692
"115",21.2630719924945
"116",22.2521066255625
"117",24.5670439153798
"118",25.0464084172625
"119",28.1551320779931
"120",19.657706257836
"121",35.2496757081037
"122",37.0387834709119
"123",15.1965817625018
"124",22.3356864219176
"125",28.7354262072092
"126",36.2609969303133
"127",19.8222562120699
"128",24.0713036559077
"129",28.8251085066745
"130",21.5418995329396
"131",15.2647114212971
"132",22.0803933496645
"133",11.0673756982376
"134",26.9605616856749
"135",30.0193655284938
"136",25.8866553012885
"137",11.970201017628
"138",7.36056550609017
"139",34.9997698357844
"140",17.4279568314431
"141",20.9206974844532
"142",22.3329636136616
"143",17.1831486539547
"144",18.717375019336
"145",16.5866173864534
"146",11.5060791058725
"147",32.9914339163908
"148",15.7795428238149
"149",15.6328450968806
"150",27.3642636470182
"151",22.7054942965664
"152",31.9024838503906
"153",23.0381311140455
"154",35.5979701481633
"155",16.1170775467259
"156",19.3335902035426
"157",25.031213020718
"158",18.5118775338143
"159",18.3198967407503
"160",35.7359937548775
"161",27.2356394783595
"162",36.3113255276573
"163",16.4055891550037
"164",4.73569668864026
"165",31.5100735470009
"166",25.266675349852
"167",12.1715100662061
"168",32.5234535111904
"169",26.7950572495944
"170",7.29251147954441
"171",13.0032400847006
"172",26.0234906580904
"173",23.306596962111
"174",35.8488580677747
"175",17.9410681537886
"176",37.9238375418975
"177",27.3126117153176
"178",12.776527889838
"179",23.6168278943391
"180",15.1386130941298
"181",19.4875229353893
"182",24.1089462747902
"183",23.3614197450058
"184",11.3182739646996
"185",28.0090756475528
"186",20.105818834931
"187",17.7316667220321
"188",28.2935455761195
"189",34.8209461882093
"190",16.5420153108079
"191",39.5356361078404
"192",33.6142043389712
"193",30.8408506306623
"194",11.9303309284364
"195",32.3107507316312
"196",27.1043615528042
"197",26.1431981835596
"198",10.7328418906592
"199",40.6123500556268
"200",24.0781043700213
"201",21.3546642432373
"202",16.8519189948983
"203",24.0234112399957
"204",22.5665893154146
"205",23.1657282588268
"206",38.6348620129423
"207",25.0134102786812
"208",31.4143080363396
"209",19.4619247420559
"210",20.8079090958721
"211",38.9243706136691
"212",9.17410711732727
"213",18.4480740673767
"214",23.4687689254983
"215",24.3399507852233
"216",28.2741802989941
"217",16.8303733813459
"218",26.9426700362046
"219",30.2745015748893
"220",18.1449154884724
"221",13.3471647437381
"222",34.8210950342965
"223",41.7792283997485
"224",15.8042858935662
"225",19.899795227897
"226",30.8779392178979
"227",16.8904432177753
"228",23.4075480026084
"229",39.8653393974326
"230",23.864108277952
