"","2011","2012","2010","2013","2014"
"1",11.315457860352,31.5775001236069,6.65966176661589,10.0881469478514,18.4734595457505
"2",5.74625170220351,23.1035366803229,3.67584033515467,8.99985036341849,10.3268189998369
"3",14.2741328681411,8.99178843638189,13.7269176041297,10.7239788746957,9.72024826550739
"4",8.39895131262703,17.6934838446751,9.36439748579895,8.14461414163787,8.6182927168395
"5",13.1326712316611,-0.0688518448984778,7.49152928496368,18.4835150436068,18.8800115527062
"6",4.4698132691698,28.4283719432946,19.4016404797653,21.8167654422755,26.0689891776745
"7",23.5453180546483,10.3676440167033,4.61453580092522,10.2832028964482,14.034049661133
"8",14.5952873832541,11.9247824290925,11.9030892192023,1.77240622355101,20.7510237416549
"9",20.1519267851908,0.846737083345655,15.6059309791561,11.9101326172408,26.9014339610009
"10",14.7515454905213,3.7698885693815,13.8582231143186,-3.25347917453439,2.10481929832878
"11",18.6258638560638,17.4967779237988,12.7747438242717,2.09895084173417,18.7725596154844
"12",6.71379433275005,17.1684657649584,6.12071282306627,12.0707426373889,15.154109043223
"13",10.6202196316963,21.4450391594167,15.5168038765575,18.5579197530224,9.0663764632571
"14",14.611749898999,24.5491826883107,7.66326087021491,25.8526483952288,7.47499971682229
"15",15.1232831644235,5.8944714902808,5.219392000364,0.105495283017532,14.0922944498151
"16",22.3416657909384,30.0750653228839,20.3394297585693,6.90463453435941,10.4205000729496
"17",12.622624592662,12.6095964747532,11.7583799018377,-4.71399893099974,26.1314180329832
"18",10.4207518008255,8.02393336481884,15.1878484976203,14.2123784423944,14.5088447715805
"19",1.55685130400876,10.2717409014445,16.9313604790144,12.1275995039091,1.83675705442117
"20",4.48468941733695,14.3138845874611,-1.01170518967256,15.1745921489027,4.60182436140034
"21",9.67364019585555,26.165231409959,15.6344228316112,4.76972479662754,12.632854157524
"22",18.6967769133545,10.5762276584422,4.24790375668128,17.1603167152009,8.95483873056443
"23",9.30351389121894,6.788390634594,20.4937736312214,16.9614687983369,7.78401554787384
"24",1.92246528244516,10.2016603191787,7.94111550867833,20.8272334553975,11.7894490564011
"25",-6.190044389751,11.5936235553145,7.98269436143896,-5.72512583824093,10.1920729180429
"26",13.6933299517348,-0.0203254122608953,26.0182730985977,11.7399995623956,14.7535418519902
"27",8.80052339240811,15.54379854073,6.12572115013223,15.5744738508633,8.37188423509591
"28",-0.487797560228479,27.5469356151061,12.3290914322773,5.17561990023561,22.3956774139005
"29",3.84581134991317,13.5488564318356,19.4931299917679,3.73155126159416,16.8828901939039
"30",-0.18320215760199,-1.48018977815793,18.1200921205366,2.26270669445736,3.01316062818792
"31",6.46670470867647,7.82282402866687,14.1661647830815,12.533231300004,12.5949033853298
"32",14.0091472552321,13.2533971074866,11.7293830190499,5.018068337974,9.17380736008937
"33",7.98486637763331,22.911591489772,11.6275879914741,24.7654615685559,14.8421868124463
"34",18.0268646176304,10.5012018462504,29.1250651884667,1.8814320990462,-4.64953612050351
"35",10.2939760558105,19.1196253721944,5.87030909793624,-1.43541638306927,6.63198003492056
"36",11.5566059687472,9.53758706890907,18.381304784331,10.6942269591029,22.0484559539338
"37",5.7685905109015,22.9467296223648,18.1353872198906,6.2093608055298,13.5941440811307
"38",11.4556319097006,11.6836519637763,9.20770082153876,9.94686137799515,4.38521529683461
"39",4.54002767078514,18.8851340077072,13.4824897864167,2.73310348888946,23.0631527837478
"40",-3.46979810044922,4.50324330724793,18.0229810852484,2.66900893200586,-8.84524248144808
"41",6.39442814052461,20.2723872847804,8.72431258695568,13.2465715386935,13.5878333236209
"42",20.8880594937813,11.6618676508349,10.9598014371894,10.6823144575329,15.9437853557481
"43",18.4856260175485,12.9931476926659,-6.24783307455338,17.6857443269795,6.85758599066871
"44",0.705644683435786,8.6937612551315,20.8729397229216,16.1500826845222,7.67260874958808
"45",8.89017904726069,7.00609384532743,-7.66375805872126,-0.701362071912188,12.6432837742694
"46",12.487692305993,23.3822579518223,4.49035061174136,22.7637829174304,22.2045390727111
"47",15.4239876542608,0.141201286845222,23.7811498876834,18.0208900899908,6.36935782632216
"48",17.7917044190489,11.6741703935127,14.9300953307046,21.5381624126481,-1.74036497594322
"49",31.4135215853451,14.5431373537932,11.8644852024189,-3.65693388443044,-3.15370529258058
"50",0.0964485984135743,-1.03649125025019,8.78828579158682,18.4213314658016,-3.37078375414575
"51",3.90717723882058,10.9613210320078,-1.68867005948047,22.0249378496,11.2290735629709
"52",25.0913927997631,13.7021180152745,37.8339691636681,13.7509179123291,6.2333147762535
"53",13.8822105214567,6.24472404180874,21.6699606501286,20.6802431731154,5.00020666678408
"54",17.9274109011376,9.61591071316249,9.62001777234543,8.80498836063428,7.72795969956574
"55",17.680012966212,2.23387364390246,10.6081699881232,12.6312857662753,5.64516583905744
"56",4.70035106648417,10.2373778846536,13.939593345537,16.1631523271362,10.2507398676441
"57",15.6945395792157,25.9772016585462,6.13260561282506,22.8750372450055,18.8231651467013
"58",11.0799542946835,12.7547866760716,20.9417386704672,18.1504902216861,6.41406429460735
"59",13.7572490614768,4.41410751733128,7.88062162756405,19.5644311039509,7.99517752934596
"60",17.9984921070864,-1.05019452203909,-12.0344242766382,13.6224959053547,13.5429125538553
"61",10.3063848403696,11.5217165087964,11.9675111583942,14.7564167495818,15.3776069029665
"62",17.7489087967895,22.9233209743215,13.9492321633256,2.10010360702169,11.8349720637588
"63",16.8243939481067,26.4752963883541,24.2737084217648,11.0247885165628,12.6828493978745
"64",20.3384019690382,17.6209810210389,8.48765775104123,17.4177941838301,22.7667096645238
"65",2.94835179513057,8.28571066794802,23.1496269021248,10.3365486863025,6.76570065669089
"66",15.5812894919961,23.9554111640602,9.42805863809167,12.0750211196652,17.1115803291176
"67",13.2069432042161,3.69362552211279,-2.43832319216356,4.94945320932929,4.94823400853016
"68",28.2715289737464,21.6186162106217,3.66323130547187,6.0518846615342,9.91143233625305
"69",17.5596068200038,23.8759921585742,19.9806924597203,8.7005864270013,11.4216818342825
"70",24.1415023930529,8.30074454770752,9.84514472239867,10.3792740953459,8.77008850978591
"71",14.0975084295173,3.27378797656218,9.29194457923819,-5.45440351002861,19.6107966221868
"72",-0.361754858330549,1.79336043074837,7.85787963897062,21.174000558473,20.7075633659156
"73",21.4076886936665,16.8870138623116,13.3674494265422,20.272603339578,13.6759749499235
"74",1.78792394447053,13.6080070220932,4.61580920969727,7.69250488741004,20.6217725497899
"75",20.1980148772179,-0.0285476526017163,10.0889837956687,18.1042169942537,1.04005079530623
"76",22.3726135452998,6.21840706263319,-6.75397419270863,16.2801099124853,17.3943062089117
"77",22.5605087963745,6.29818033193112,23.5193202771967,18.4142313690285,16.0478775943806
"78",11.7050787066715,12.5624818243166,10.4327026623769,13.2556890110272,16.1074353786971
"79",10.6353540132733,15.883256298955,15.3079239816291,26.6450344540239,33.0325803006049
"80",10.2633155110379,7.41273454814001,1.14229057171815,8.36449385925826,16.8929644869562
"81",17.5213678271203,21.1375670437828,24.028631414902,16.9153741907072,8.51492017384267
"82",14.268716663163,10.883264329428,4.03282042609451,10.201871069036,-4.6524315578235
"83",9.87172736746474,4.40372156250045,5.12410085833356,-4.00896790297535,10.860969725269
"84",12.5676227781811,19.047425624604,3.13063610155939,16.7934072806517,0.191931173487749
"85",11.5687733069689,10.8502446667548,5.25157794779073,11.7433022777112,-4.21033660161
"86",7.73922823952639,17.0126769319256,23.8118374809405,18.5076388768991,9.30996143159697
"87",27.5139338025423,17.0851683526216,9.14858404622461,24.5327934886567,4.29757400992121
"88",22.571559399381,23.6945360338444,2.54612900767624,18.3504313640291,6.07858748243278
"89",18.7792240721628,12.0876212585936,3.61528606409288,-7.67795424552805,22.5932278953056
"90",0.134340949102386,12.3627398863222,13.3219446523187,12.5587641401773,11.290694312814
"91",16.6450077606935,14.3088419833218,18.6043897515917,18.0576389292567,10.0878050116465
"92",16.4873731888247,18.4262944480818,22.2718098271554,14.7897706345332,14.7043052291973
"93",16.9205026713532,31.8329410186463,32.8100196495572,3.75309299439668,20.4005423566447
"94",21.6442525430955,14.2662978990117,15.269235098418,19.7656720964562,9.1066846189543
"95",2.45944021809738,9.97663283826611,9.05501901891552,-3.44994371990093,6.00079613939241
"96",14.022144786435,9.4178875135939,11.9995562841039,24.2478257812026,7.62438613518905
"97",21.5414677136534,23.4915974778431,2.85460475819463,8.93142391239633,20.2602194051199
"98",7.68721429964528,23.0673268732763,2.38198870779086,18.5887590822596,16.329324690441
"99",6.99037272987182,8.39109724255231,26.5314232916603,36.3272740104203,15.1841125178114
"100",10.5635532039336,7.56470652467485,28.2097633281775,10.6560705066142,0.252041394053501
"101",20.2038995097474,6.23119453469882,13.7875834763154,23.1617976400218,22.3550752518214
"102",17.0157595397732,19.7235495210038,10.4234734590031,19.6685373989207,12.1253277754875
"103",22.2759082706929,17.029405436787,19.1252096637237,13.182440929695,15.6068700115945
"104",21.6505205119357,26.5253626239931,10.4855821101142,33.7609354748754,21.3805314101537
"105",-3.61453471724973,5.56241310990466,36.4381517790246,9.43946264489687,23.5235678991754
"106",1.07419338718504,5.91590677844857,23.7223520077801,12.3573199795091,23.208577188678
"107",6.63824680102793,7.02617751444354,17.1101240747528,6.47414390940481,10.4963229532291
"108",19.3811227019269,30.228748314141,14.6101305936627,6.38039533496866,21.7021448070256
"109",27.9145045960865,19.1727829904288,6.95297903282203,12.6054709034668,13.8118138169205
"110",8.86746480718522,6.54102957075473,12.5071550791503,21.7991188937785,10.1678333550541
"111",26.7306997180059,15.1107262884157,20.7606379866404,11.215641294208,13.514515538852
"112",17.9753330955162,0.780145614631184,15.4489323334022,14.6274639658085,20.3740985698211
"113",15.397108090654,8.59198849915215,9.31927359918307,28.2307350047709,22.3648264323536
"114",21.166528234203,20.191984948017,2.66824160091164,13.635718422351,5.92712036711927
"115",14.853993079818,15.4833123743044,21.6059518210159,7.46983285363327,10.4682712860893
"116",19.6332406312387,17.3034707318648,9.26213422179825,22.845358656346,16.4267022161929
"117",11.3944642398697,26.7471973276405,12.8217230759223,15.8372994310963,16.7106631726219
"118",11.5808358525508,26.3237120646231,14.6767158126987,15.3810334110332,14.9611771599192
"119",9.8466483105438,17.4791147634467,15.1221834012624,7.93020826486643,17.4641616305912
"120",-20.6382614897998,28.6534003116645,11.7964630842517,18.3172000770333,19.7740125431526
"121",20.1690015152028,32.0380742242378,12.2438818088816,10.735905583167,27.2651664425521
"122",9.87730186142373,7.61924181374182,21.8061416317689,18.274802886797,9.85299962326706
"123",13.0444808592013,19.1271294024947,29.9506453504679,21.1562892490258,6.58522130384003
"124",21.6390397675416,20.292171474511,13.5957174979712,2.49881323737764,14.9835063563647
"125",25.761909923519,0.358646108228557,9.91348761279265,17.1651153561617,7.14265825759466
"126",20.9701316637164,25.3385797673434,12.5417753859445,12.1510125805646,12.6687722768777
"127",17.0909604481599,13.0266927118076,17.2056320588008,16.4559017270767,15.8162588777894
"128",12.9968390059786,9.94900499302657,9.31179216119159,18.8387094583817,14.8344663382585
"129",14.6757930307793,13.0840458419206,20.3921106881924,33.0570021928617,21.5360896517616
"130",7.74340318649288,9.00610980556545,-2.90470492706332,11.9211463574966,22.0471533462525
"131",27.2738540070207,19.6803626481888,17.3452884324703,4.51886065324589,15.4315742311523
"132",21.4321850271829,20.790332105454,8.75266110067355,8.34885725868034,12.8383903091588
"133",12.2577688670982,11.4113774426154,24.2170445847887,36.7695221609557,14.428332633897
"134",-1.78826142403128,7.97858038622983,28.1364906982003,18.2651022668148,-8.68259852722436
"135",22.2952477846115,21.993214321394,21.8478052062207,-10.7246081406649,25.1219798823672
"136",32.9521033671353,20.9556843105369,9.75572104345847,16.7181036080756,28.2267975685941
"137",28.0055539755741,11.0162767257037,23.4791816438986,34.2608876448289,12.9909738550533
"138",14.4349641219173,25.5145617775187,20.5897027763982,15.8335814619265,-3.09695174900894
"139",19.282215172451,6.29167166867332,21.3792186075127,14.7516297403415,1.55385433214136
"140",18.3192067187434,14.4436029487874,11.6011726532609,22.7700595634692,16.4012631866638
"141",23.3973772286192,25.1345447973911,10.0716801823267,11.7137525020639,18.0687408349116
"142",5.57821827727679,11.6579415506313,26.7874573453222,16.333298271839,18.0736675521996
"143",3.89975959934378,20.2704866549864,22.4464672660025,26.2574859887592,13.7304860698862
"144",7.7010949465043,16.2589302709061,16.4641599476616,10.3628579823776,19.5879861812605
"145",6.64325834308298,18.6971471756915,15.9339622287011,-4.14855843425009,22.735879896709
"146",17.2576014160156,16.5971895617387,5.69235522326207,18.4060479199058,27.3797755305446
"147",16.7146867491867,11.4022712860171,16.7608757059631,10.1932680692535,25.2717856666766
"148",12.2170988359776,22.5657515085337,25.5991251842085,7.42912060376332,19.9825007469575
"149",12.4110175334866,13.1558830952358,13.9875353521467,11.1934859332721,28.7984009394801
"150",30.1369806677157,27.2116165276697,17.6123062484458,-0.51192529987488,22.1841050845233
"151",16.957301277294,21.3314999727373,11.329487403015,13.532210437558,18.3426539458916
"152",11.9206916873555,-1.36255559352538,12.1182051611401,13.4839138294497,-8.34191906079588
"153",18.7768130236206,15.4465823712862,9.52459808478302,7.33463936182654,11.133375792677
"154",8.06474883124134,15.2956349546425,15.1482296549291,12.663664667039,18.1181232628551
"155",9.33504051040893,17.213780068033,17.8841662409519,14.0359323610868,2.7424354217079
"156",24.5053646496885,24.5009938458252,9.25586333110477,23.9490980862497,13.88207086756
"157",23.2661256286155,7.58957247365289,12.3471582233689,21.6803779155269,15.7065713144981
"158",5.55634474498267,22.8645705844606,17.7096919213567,18.0259386446759,24.5374837207362
"159",14.8165664347234,23.4498087837053,24.2595196467177,17.4273507145949,10.7942417453981
"160",5.35375235681476,5.42185573110926,7.66541091914851,4.71755739132253,-7.50487342083292
"161",16.3673323325457,18.2431018303974,27.8720407840283,0.479283745966168,19.1364908900339
"162",30.911075654019,2.26434992246748,29.2758986530767,24.1027392086771,6.73873070295373
"163",25.1060112496033,27.6131993268701,-6.64659671440671,17.9614142683626,12.8856651049855
"164",27.9336688697776,34.5245973994985,10.8145252592394,12.5096215652327,7.7626900257799
"165",27.8286820690829,20.7796831015212,17.6591019428454,14.2057099017588,6.20037453361023
"166",33.7271711927862,24.8870068041332,23.8963800386741,15.3330944021246,24.0001792713469
"167",18.0158001592344,9.19338842669577,15.3850974150722,25.104771289736,19.6173350064971
"168",20.8729220042314,21.6658351449258,6.03544161508669,20.7300053945146,34.8276502673885
"169",14.6000879834664,23.138520013303,21.0711518638231,16.4601504083279,16.7718098668437
"170",16.475998532938,3.32929538116133,15.0809122138042,17.3000478912042,3.95802255744367
"171",21.2772110075229,12.5202298528579,23.3690556902156,16.4822758135151,19.1828313041914
"172",13.2759564102301,32.4878936423451,16.7615218102291,13.1594016785728,18.0806863199189
"173",29.9926060027018,5.86354343986418,27.8068930936887,12.9387650538419,19.3231213585527
"174",28.9576867538525,5.04555667442111,23.8655249225554,7.84650104125556,13.7182911884471
"175",10.0640368506276,-7.98044615586183,27.2924387883889,-3.67799211229473,16.1975504521884
"176",7.03754551689225,7.26011981267687,27.548334728467,18.1460534112378,1.44829993891939
"177",26.551501654133,9.56144957994079,7.50937868612723,14.4976969581013,7.89840919052719
"178",19.3406476273828,27.5391980887643,6.88968231147767,30.7618898118366,9.15307150607251
"179",37.5885560781181,14.0638369188725,18.2364924086831,16.1783476711719,17.908603531603
"180",1.10662500702736,13.0563838536579,12.8260242870798,12.1617054469811,16.0678555547142
"181",24.7811658540801,21.8471738783251,21.7878321128483,11.0968080852583,16.8656259852411
"182",30.6732553019451,16.0519355513689,6.16913800608819,14.9947864591407,34.143902032645
"183",22.7158443550166,10.358008652624,9.36900248016516,8.80717988328647,12.2781059033161
"184",19.8212602529666,13.2146205928686,9.33593744725499,23.2387330817448,5.04691113104514
"185",6.46067274022432,14.9874255463418,15.3761479730978,14.5487941022696,25.4844859683611
"186",13.6551438804459,11.2401064660802,15.5805751808483,25.6108461591582,-1.27875546038169
"187",19.9029131681139,16.340174171599,8.06199496493763,14.9705403818272,18.1310071990559
"188",36.5344920777295,30.5037716224175,4.50600185679978,7.03082494854188,8.1594945394051
"189",5.29259902532738,23.0262793522105,22.9162738557196,27.7240402680109,22.6635700127297
"190",2.18633001914246,16.0605159606325,9.54840006150953,20.9402210291512,7.92228893066182
"191",35.5957437816121,28.5266064486759,17.4572930378327,14.7652604786103,-7.11493043875408
"192",26.4698366591759,16.7959315248514,31.1915891917497,20.3841166721695,16.1897133210313
"193",12.106879943012,22.5789316708731,5.22655781315832,13.3852383620007,9.42576172917336
"194",13.8146575253751,20.6100790525054,8.35112592060846,31.5591266788894,11.0982254262704
"195",12.4216712444919,10.1628202914937,16.2995089381471,23.2364532198716,23.5020772671875
"196",29.3511416435796,24.0308524630629,11.7608038046725,26.208575467646,13.9211910069841
"197",9.56495428071248,26.4846562801713,10.0548234269214,17.7619858056289,22.5268100575369
"198",32.2010277070632,16.4440702956165,13.4395897976988,10.1560123604117,10.7379466714786
"199",14.4925627029441,10.8734703333558,24.1230001783519,21.724903995622,20.5839248354747
"200",15.2255987649053,10.4734536221826,1.57732282531385,11.9698359757522,21.173282818894
"201",19.7896506168722,25.4677956880555,27.0020864089609,33.2773622493315,15.9115079399989
"202",11.4081462987487,6.81718440458964,20.4094579797379,27.7797447135114,8.11739952161837
"203",25.4614654731213,21.4051547009921,22.1042254812595,21.4645944701633,17.7566873547193
"204",22.3138544538673,24.1682676441905,26.2429767583382,13.2275340364236,15.7651976301952
"205",3.71574809338674,-0.28438102502294,24.748751931277,7.69016838500763,5.06092048500456
"206",14.3111246431512,9.99362509600559,12.6234824322334,20.7917167118142,-0.313293553038569
"207",1.33901194675668,23.6973961470012,30.7107838888727,13.8745544814098,15.4810181572373
"208",26.2943977027792,26.1050385248441,24.5942423856281,13.2240039057561,11.3074856069308
"209",12.0019351508526,20.6197873547218,33.7224047695584,15.6471647063429,15.483083625112
"210",13.126333005423,17.5831039230664,4.11139483702935,8.44239318457296,20.2505087196238
"211",25.1251256928406,22.4762469336921,18.7531707152457,19.4335578451792,19.6814980788782
"212",31.079044198552,6.55421270426217,4.33523719940852,4.81327326969118,12.7786456801807
"213",16.9658468569032,22.0525355787184,20.3618864911995,19.8740724009669,28.9678781283066
"214",21.5653123323916,20.9605894764974,33.944396549384,23.8784446553881,22.5088186337139
"215",7.17405821651999,8.72341681388294,14.952834218552,0.51000921771786,5.36081061682618
"216",22.3075760752313,11.9356773476148,11.9648771917131,27.6378315930938,25.7164745288046
"217",18.1080557865345,11.9897341613859,11.4188795299963,24.4494061313302,25.2943467871239
"218",13.9517869428972,38.0646074776243,11.0157957784762,28.5303626865379,21.1847763171038
"219",21.5820808097002,10.6941232949725,9.21334503862007,25.2057483208854,8.90158187525829
"220",5.7157657848997,13.610878079543,3.43992758986646,7.12676358461775,6.64256811292715
"221",15.6520965934932,21.4033469718986,11.1088828491927,11.3001286258863,21.6779779405111
"222",14.9453256345643,27.9534706617398,18.0675608642326,14.710568677777,21.9884161988414
"223",17.9114911469362,16.5216556108312,14.5803199172636,13.2626155054148,18.7371164274651
"224",20.5323082221618,11.9778469164876,9.18655086140701,17.7648064075651,13.4303940881991
"225",16.0366225451057,18.1544286168812,16.1501152317653,10.5302690502697,13.3903463971869
"226",6.51131009653863,20.7771495009481,24.512819014332,17.1038441407368,26.2851134333541
"227",4.40278417539509,14.0144798157675,24.8764857357096,42.377173076729,24.5428608690196
"228",16.6158577842227,18.470674794948,28.9508982377394,11.0632755916229,11.2777911661113
"229",12.744804403486,20.6757264983869,26.8044334989954,30.0744298816379,5.53699551496021
"230",16.3813992493907,-6.42230944350317,19.6969673566388,10.5889111148493,25.5626433255443
