"","2003"
"1",7.57349738999269
"2",-7.20993233240316
"3",-11.7119705099846
"4",5.21133776381345
"5",-3.94632158730422
"6",5.62592834881081
"7",15.7044137255145
"8",8.97671926257591
"9",0.241185013829013
"10",9.01919528422954
"11",24.8958468238445
"12",19.6974469010945
"13",-7.01822615025675
"14",2.66709106617123
"15",9.72601207810271
"16",1.83346797654286
"17",-0.704723002085293
"18",11.4530241494973
"19",7.66342820085961
"20",-16.7941574512688
"21",4.51661864651018
"22",4.48596089060496
"23",2.52033112698096
"24",7.9292067268095
"25",2.77947064903153
"26",5.73701906091567
"27",-0.600163962469972
"28",1.91249999224521
"29",11.505637996143
"30",17.7948204918901
"31",4.96681214665053
"32",9.44173088786577
"33",1.59319039658719
"34",14.7644353648114
"35",-4.87754177626961
"36",-2.47659765599401
"37",-8.78770647313053
"38",21.6036580404888
"39",0.3111944011706
"40",1.23647119421891
"41",-5.94498533539028
"42",1.72348349117735
"43",12.856110918075
"44",2.7125333101503
"45",-2.44388811526732
"46",5.53446865485937
"47",-1.84228438353356
"48",-6.49094235741075
"49",2.88630120508786
"50",9.96195323789082
"51",2.38325835822893
"52",7.83101390869866
"53",-4.69808648227627
"54",6.70285941797974
"55",12.3081489117138
"56",-6.80438034180551
"57",0.278680023987667
"58",-6.63046289683025
"59",20.516967003354
"60",8.11280656849425
"61",8.35714133507039
"62",-2.44383001536175
"63",14.3439686444013
"64",8.41403419489182
"65",5.96090791716201
"66",10.116129752167
"67",1.46212952263538
"68",6.66421103334324
"69",12.2017783543357
"70",7.26287942790021
"71",-7.12385822293428
"72",13.934131264521
"73",11.6423603252909
"74",4.90528398612424
"75",23.0418891194251
"76",5.51252647139598
"77",9.74477689399671
"78",10.9263215422525
"79",19.4986953623544
"80",9.41666027800512
"81",2.26000309016572
"82",0.480889656719728
"83",2.32782471833918
"84",0.503451024429936
"85",2.72768136818538
"86",8.58892945037549
"87",-5.69706544010427
"88",-6.35091565672319
"89",3.13871015551993
"90",15.661099890867
"91",3.36236958900297
"92",12.83150866899
"93",7.06455190365153
"94",5.58785706677405
"95",11.4847924675725
"96",-0.483834704276481
"97",13.6547422482755
"98",8.99582870210863
"99",2.04502708549271
"100",7.205762790649
"101",12.958927932892
"102",1.77588188375817
"103",1.10694876766167
"104",17.2197858220524
"105",6.92540949487652
"106",-7.16378295736504
"107",19.1910723856638
"108",4.00317837356191
"109",12.2695321564016
"110",12.9732922040136
"111",0.273959508746824
"112",2.18370062180411
"113",21.3820668651794
"114",6.49279120885549
"115",1.17432003799258
"116",2.39416982850515
"117",14.2770189963398
"118",20.4027177554472
"119",2.28463923467795
"120",8.74916550623681
"121",-10.637576281461
"122",12.2222687416051
"123",0.5906827608257
"124",2.65362924197663
"125",10.2187607794616
"126",4.36106696424454
"127",2.28765471829189
"128",6.75932153630133
"129",16.1982019207044
"130",7.81330782052726
"131",15.3383857545917
"132",8.17240372709043
"133",7.74430207727498
"134",-3.54502474963378
"135",18.0941231644438
"136",26.5315720502933
"137",29.6573845921015
"138",-8.95508423544832
"139",17.7949808187672
"140",20.8241005499694
"141",-2.83966768078031
"142",17.5295064778527
"143",11.450686995969
"144",4.03435564092945
"145",4.62764791955505
"146",6.67899129871274
"147",2.31083502728489
"148",7.35117263641832
"149",-6.12682646432138
"150",14.7326226231507
"151",-8.2288485277227
"152",17.5042687200218
"153",11.2081679044672
"154",24.1000464611247
"155",20.7319757055596
"156",-13.0607666909146
"157",28.0525499112782
"158",-2.75628271894294
"159",15.4137361447166
"160",6.62123022784623
"161",14.5757059180257
"162",36.5264727019801
"163",-3.26737690251517
"164",10.7684728291972
"165",19.0153810115723
"166",7.58191913757238
"167",23.6400244693812
"168",4.94041668115521
"169",20.1377223004665
"170",14.0828349967424
"171",13.5856220600206
"172",8.70432656712549
"173",1.90360487062623
"174",12.8397586095736
"175",17.1866109593365
"176",10.5015377888592
"177",21.3894651555865
"178",10.6444389289788
"179",6.70177065416902
"180",17.1862409693933
"181",11.2961035296316
"182",1.95360583367955
"183",9.16305523786067
"184",2.99465182531885
"185",21.2920961642664
"186",10.1271870378494
"187",1.49916858789066
"188",5.64404019913699
"189",22.4197540904875
"190",23.4420708386475
"191",4.83983315821861
"192",17.5525478253762
"193",1.438050588572
"194",1.10712611344088
"195",3.87198095990041
"196",5.93351682301004
"197",-0.812694812655643
"198",1.02082364873594
"199",7.99179308648468
"200",8.7622922752591
"201",14.4973486082523
"202",3.2264135270197
"203",3.55310205123588
"204",8.1715256988896
"205",11.1155999018659
"206",18.1102226617591
"207",13.2322116213809
"208",0.215143836452082
"209",3.02896037017833
"210",15.1531614391708
"211",10.77634946803
"212",4.36611212911003
"213",20.6309581291315
"214",-3.79557931786533
"215",9.58066937590027
"216",1.63179329174146
"217",9.19554386942765
"218",1.28765946937348
"219",22.9489251932368
"220",27.9962401241297
"221",1.46102148320709
"222",5.46576868065087
"223",3.78599654547072
"224",25.2893087340437
"225",-7.99461228031783
"226",17.3441309184786
"227",2.35654089771764
"228",12.0912275384822
"229",5.42847389853261
"230",19.8006307978926
