"","2010"
"1",19.2708774948849
"2",-7.62642490065835
"3",-4.79627900875702
"4",-2.12705194593352
"5",3.92255419128954
"6",-7.11226950217729
"7",0.934237141591733
"8",-3.63010619612995
"9",-4.48460269369183
"10",7.95711793840843
"11",-5.07174331204572
"12",-0.0267765233743276
"13",-5.08798599430725
"14",10.7167904470045
"15",-1.35359738401385
"16",0.728517781083434
"17",-4.7779273253441
"18",-2.12701506232084
"19",-14.244992867354
"20",-10.1586721121397
"21",-3.49798685600221
"22",-6.0214295137983
"23",-1.24365126503257
"24",-0.0725378281015689
"25",12.5163947770568
"26",-4.10477007772669
"27",-0.445282540109449
"28",11.8434005851914
"29",-5.94707491608319
"30",-7.86726319154043
"31",-4.04014806769158
"32",10.8130812335435
"33",14.7223612511399
"34",-8.39932566642991
"35",-4.30942514525687
"36",4.09521302549092
"37",2.93250344010933
"38",-5.41274285619346
"39",-5.69865242500505
"40",2.75966782969826
"41",-2.43932282622299
"42",-6.2455687360149
"43",13.4355577950956
"44",-2.87725302958432
"45",1.18033623697454
"46",2.91838006824791
"47",4.91695605817866
"48",3.28015463032701
"49",-1.8167200728107
"50",4.76201759642025
"51",-15.2729522449942
"52",-4.89375737854347
"53",3.98437115261673
"54",3.38608328411181
"55",-8.24361518489234
"56",-0.785343905848838
"57",11.4321420730259
"58",-0.398908874999414
"59",6.51650839551443
"60",-4.08583899710877
"61",2.23972666848894
"62",-0.688319340963242
"63",-5.86756581253386
"64",5.19045752432906
"65",-2.791678273149
"66",-7.10827791631936
"67",6.03356708129148
"68",-2.9368007916166
"69",-3.07486550848567
"70",7.26495131721976
"71",-11.6846716779836
"72",0.851366374738383
"73",5.91590931608315
"74",-9.20838665875363
"75",11.9720435026833
"76",0.204726663316611
"77",-1.78595621453749
"78",-6.62934272152932
"79",-5.29397234736056
"80",10.4894352725112
"81",0.830889913079874
"82",2.57659611165271
"83",0.527130444634793
"84",1.5544186351169
"85",-10.5324998575974
"86",1.14828933298853
"87",-1.21877382062237
"88",0.616565926611207
"89",0.838938773574259
"90",-2.71338721875058
"91",-6.53599720632019
"92",-2.64471454293431
"93",0.917667148925154
"94",2.30890913315054
"95",8.09100315960306
"96",5.58195724702256
"97",8.10344934176247
"98",0.995572672330964
"99",-0.830123170437254
"100",-4.94010396247995
"101",-10.1118391257192
"102",16.2629249655817
"103",17.4171007475022
"104",5.57623345373798
"105",-0.242809114044739
"106",-10.2448039789582
"107",-3.64926403653944
"108",-6.92061823410132
"109",-2.4571337562367
"110",17.8870829988301
"111",-0.173726410512955
"112",11.3280624697434
"113",-1.71395358325699
"114",-0.627382572478061
"115",-12.9299640327505
"116",8.29800504909626
"117",8.33959402112471
"118",3.9809466322975
"119",-5.82594557885495
"120",11.4474933239589
"121",11.7422842525266
"122",7.78392847543317
"123",7.26399644791807
"124",8.1405410140968
"125",-0.861043576917654
"126",8.33505989503509
"127",-0.228123229842226
"128",10.639607743775
"129",11.9248501696073
"130",18.7129767233328
"131",-1.51634677782894
"132",-7.27785783344085
"133",-1.85748083704593
"134",-1.69200701219976
"135",-19.7305568132618
"136",-3.4149426076595
"137",3.8020601001676
"138",-3.28977375309017
"139",-12.0189588820033
"140",-6.64109836492005
"141",-10.80307716877
"142",-2.4909981568559
"143",12.0144844747967
"144",7.35261579313152
"145",18.3522480454832
"146",-2.23807375562832
"147",5.76864360818103
"148",1.51516239182164
"149",-1.70092719551458
"150",2.03713327611868
"151",11.879630959486
"152",-2.08484486303336
"153",-5.40037846884979
"154",1.52273416039893
"155",6.95660047653971
"156",7.99470835615344
"157",4.90035449534649
"158",1.31799166820482
"159",1.27800578823943
"160",-11.9353665231269
"161",7.35860655063359
"162",2.22701077511256
"163",12.8884213609983
"164",10.7710389011532
"165",15.9555111818121
"166",4.84951434750302
"167",22.6461273410154
"168",4.19598744918571
"169",-4.04199321910689
"170",10.7794818936644
"171",10.1838960396616
"172",4.72655605090623
"173",-10.0113554410101
"174",-1.12611157085137
"175",17.6301666150119
"176",2.77184888695427
"177",-6.91170741066535
"178",0.433024253007244
"179",-7.49166517917742
"180",0.495610191038453
"181",9.23648029528183
"182",-0.47046280653699
"183",-11.6965177726943
"184",-0.505357746094568
"185",4.785281087866
"186",11.0490911503076
"187",7.86513293250926
"188",-5.1492513472496
"189",2.22113437077323
"190",-0.939492859536005
"191",14.2327017989049
"192",2.49422214644822
"193",10.0278061575548
"194",-12.8013932867973
"195",2.45382250357997
"196",-7.22870722219444
"197",4.02369989261831
"198",-1.78891254431461
"199",1.08419346554543
"200",-2.45902682056314
"201",6.45991433806831
"202",-1.26513171474524
"203",18.6416888847582
"204",-1.03027203304428
"205",1.16204159701214
"206",5.23365498361554
"207",-4.17509189240054
"208",25.3183287038177
"209",-8.51661537080822
"210",-8.60586905090182
"211",1.85488913918254
"212",7.23508952265436
"213",19.1826094112666
"214",-5.98771784807029
"215",0.935903825268139
"216",6.73713950731997
"217",11.8531390270276
"218",-5.22523613030785
"219",9.86792418297938
"220",-0.169002981421926
"221",2.20555202649724
"222",12.1839965435371
"223",11.8586474799211
"224",-5.74277305786382
"225",-5.31309004394115
"226",8.46877478819495
"227",6.01305149242308
"228",12.8864448260465
"229",1.63559933540154
"230",10.5017633473513
