"","2007","2008","2009","2010"
"1",-2.05257604004909,1.29161915407829,-4.43251980385102,-5.02826830280812
"2",-3.13017651129466,-4.59365383183246,12.1695005650148,2.80028655148481
"3",15.2503638026226,-3.37662728447575,10.6517048427483,5.9849600919242
"4",-0.420037649157907,-9.64619264313471,6.13043923411131,-4.46431273073799
"5",-0.273980693288632,16.9252654932551,-1.87566278055078,4.03111635785791
"6",-5.35638037908434,-7.03550665123415,-8.75672634661069,3.8050470771064
"7",1.99300157095271,4.12875277268428,-3.08072357609534,0.499682134708878
"8",-9.24945550080248,-4.86095812842943,-9.40044778931253,4.85548456363649
"9",6.53284646023643,11.4918200998956,-5.71285355082982,-11.6118157792546
"10",4.34150336442606,13.6885993324513,5.7550647274052,12.1421316440228
"11",9.77209435644119,-1.62165607124471,-12.5074913297195,-5.33356508862257
"12",24.4870271703536,-20.7263311941363,-1.95215833746593,-14.0526656477319
"13",2.85742441509988,7.31890124233477,-0.363938020263547,4.42456168440411
"14",-12.1283493793366,6.41624881431059,-10.9458365940558,9.24186462571831
"15",6.38522849108648,-1.03423413323308,9.51695379717579,-9.62996179919658
"16",6.56232270305746,-2.9494295330939,17.1185683099514,7.79916314833271
"17",-1.50011953245731,8.49081586569601,1.24907949216598,-9.40641495824801
"18",-8.20534157206559,3.76416086718011,-2.78782959567591,7.515136103215
"19",-15.3616631432535,-2.43783064290696,-3.2969594828179,-7.74546600422901
"20",-9.44710820721278,-17.0846262317575,-3.991647644279,-2.89544670401299
"21",11.6469334911395,-15.0714309765084,-0.646525433261601,5.74130916327614
"22",5.69327771110723,8.9925920726383,3.88671644433296,2.06428400091016
"23",-16.8762797779246,-4.94657251815984,5.14587920400704,14.2243675153274
"24",7.16168147417201,-8.20268228234926,-12.4744973695272,-6.43183039796485
"25",6.45333613519722,-6.47889551593141,11.7745917347299,-5.94940076915398
"26",-1.37570414265189,1.77275245204132,-6.44342735609876,-26.4892999320912
"27",6.96674989187452,0.584675786070409,2.78626796201814,4.20064034672145
"28",11.3285707045524,4.5278584694467,-9.42555509137866,-8.64150699509049
"29",-1.84863532237824,-4.32238548926152,13.9606944471956,-1.97002524961378
"30",10.0163854434315,7.5655404208302,-11.0054812192221,-9.17892033728051
"31",5.95280441728232,4.14284548056427,-4.60205844571052,6.95577619655199
"32",-0.28912546636659,-14.9035138519847,-6.10254538666224,-1.52378225724903
"33",-7.88860573045244,-10.1681382268826,4.38402952964214,9.82595450146686
"34",6.96965636030884,7.01194175232639,-2.34947379733669,1.65047526957355
"35",-8.3268220459706,12.7588232139035,-11.5379024484802,7.04177291619242
"36",-10.9737739248455,-2.10360322128301,9.18095666420956,6.9888434117391
"37",-11.007672146772,11.7052577209769,9.02532633297722,5.48859085903711
"38",-7.73216581382753,13.094723574618,2.40863727616366,-0.822910180793846
"39",6.818172786316,-3.16725793457561,7.22720044157574,6.79471893861881
"40",-5.32223889728768,10.4451846450615,-1.77680105588252,7.54740652413492
"41",-0.317585977892088,-6.26220890767995,-14.403661880464,11.8982319070317
"42",-5.58174439926592,-1.20567685470851,5.32580326827499,1.19597390508182
"43",-1.45066070043219,-2.73519638310274,-7.25037578072549,-0.319293669773067
"44",-3.95801716156292,1.60675505697593,9.52759845605584,-0.0354615987579805
"45",5.63278827997178,7.42363442923326,4.12131266484286,6.7107284854762
"46",0.909569187558331,11.7771716737344,-4.5454342604374,9.85659247627612
"47",0.144311146888171,-13.8286136440984,-11.6218714349908,7.62880476989572
"48",6.04186460240479,6.43990279934215,-8.26364756499673,-1.33161815131461
"49",-3.64253418116107,4.69070892426427,10.2599225200353,2.74280474849834
"50",-16.2557275213175,-8.81062040916705,2.52050800026344,4.79730780783343
"51",-5.72577591545616,-7.05167474402612,10.2021211222386,-3.19405691939987
"52",-12.1462435199301,5.37906741543668,-1.92989760216952,-20.407767356119
"53",12.4632974008182,11.4215393869145,1.81352008664311,-1.21494581040161
"54",-5.69740083837053,0.457912495373044,1.43941098473508,-6.45605100827313
"55",9.00211369811652,-5.30943662178748,-1.45014514933873,-1.80632531853467
"56",6.80347995134307,-15.9459845244704,-8.73755355273828,-1.56149645395838
"57",-15.1010808968478,10.0255329875951,-2.19005373482606,-11.0208376576387
"58",-4.87633413187418,-12.767717046034,-3.52342504707583,-3.28552322769791
"59",9.81304092895806,6.61999983516617,-1.53428299986082,2.83606057244593
"60",6.44750609459915,-2.79874629610108,-7.93918505570771,-9.25415700200998
"61",1.86383451886846,16.3390059468706,6.68597350231231,-12.5820643036989
"62",15.8082207731882,9.52852988418509,12.5456211947958,1.53331545984419
"63",2.33819674084785,-8.27065075941174,-2.3593681659018,1.05834436644535
"64",6.99120463748498,-1.67113042882259,-9.20956316046386,10.3383702699422
"65",10.6753585072273,9.32813376147174,-3.66990154735328,1.50030993697392
"66",-12.7263529801615,4.53464490646813,1.69006015526773,-0.736158116330135
"67",3.37796014678826,3.84975291489198,8.12080426538846,-7.30522611823489
"68",1.81260404319039,6.04190196936132,-6.28932809899046,3.73646776219044
"69",-7.30340057506949,14.165309330651,-12.5090690888939,6.36656554595095
"70",-2.78508970447318,-3.61171959917981,-6.86588749092337,-7.06330267498745
"71",8.11366906374634,-10.328565838167,5.52222911755745,15.5600918632091
"72",-0.725412697691314,6.64678613236371,0.0854257591320577,-7.02926973547839
"73",-5.63240883839842,7.91986880804501,7.47389720029134,-11.9762102197434
"74",0.338453691511479,-11.2126917526611,-4.33686039956196,11.1773106936908
"75",6.61776794529383,-2.3249891470487,-10.7524820288135,7.53161544830001
"76",-5.75507529108733,7.67137005982782,5.40246240497142,8.14136548589114
"77",-3.20517523568077,-5.59305248230054,-6.24658449541555,15.4288674531702
"78",-2.32021071840469,-6.65049340267278,13.4692249009466,-4.12787767007072
"79",9.80680677170068,-3.07738734401452,-3.60638260124805,0.637637190555336
"80",1.10734680411652,10.7168002856101,-1.58683633948814,-14.1751912657753
"81",1.89557707234047,-4.05209629184861,10.1652795774222,0.681214782150241
"82",2.96453259685291,-8.57840694895729,1.21308609485602,7.06775025625212
"83",6.28017847705146,-0.367401527056932,-8.91106798950918,-4.82444182115426
"84",-0.375908592548155,5.20723786337884,4.43883357008136,-5.74672948829941
"85",2.22914802471754,-10.8149998337672,1.05507479206555,-1.68778502037401
"86",11.7868766727732,1.8098351672531,-20.4315738409114,-0.627203727509944
"87",10.2517183874075,-4.01492790846262,15.410438165228,-11.9762267821111
"88",2.02694656211893,2.24819485681942,-0.146061377933991,-5.04354997470719
"89",-11.3631564303177,1.81148600098046,10.3935050812846,6.75151228598879
"90",8.9698433763155,14.1353717465642,9.13141180529108,-6.58204532603712
"91",-1.95373614612391,-2.83029192069677,9.37800716230214,11.8773310465004
"92",24.0753920049502,12.0403344365243,-15.158839270153,12.1573297686277
"93",4.68324895439561,12.067780397113,1.68598636598484,1.39112930734133
"94",4.14266879105763,-0.916383478857898,5.48338689653768,9.79309258357614
"95",3.96955979061693,-20.0278134951128,15.2881379862122,12.0147690881359
"96",-9.21828403856039,5.67165619959103,-7.74609958400571,-2.01457958078926
"97",7.86168326428722,4.1629826614766,6.76514223241022,4.40993499011982
"98",-8.05867177930436,11.517128747946,9.13918863557922,3.31137538226141
"99",4.18177686245867,16.1049489597616,0.0400442444136373,16.8031657664317
"100",8.71069363474744,13.0781227488468,-17.2248047623285,4.80577659216388
"101",-1.64083679871876,17.1501246494307,-3.23979693075555,7.66181752476188
"102",-5.16300606595192,2.1398561612651,6.8200944674453,2.45816894287334
"103",23.9661447310125,-7.18206912041059,-1.98038594875267,0.844899316654303
"104",16.2175333442264,4.46550462296438,11.8387611804568,6.19095379402902
"105",3.00202331902912,0.663717323129165,12.4841467957531,-8.1141865531213
"106",1.13982412790295,-2.01255859575186,3.00856827014506,-3.73197404934394
"107",11.9319019655949,1.73120174533222,8.57360379224395,15.5167261514077
"108",-3.23865857217424,11.1640076114544,-6.73455254670362,0.793346853006399
"109",6.61731845937214,24.4878037992702,-3.05287948406762,-6.45164338808205
"110",-0.994595217837946,-5.55344721271797,10.8054377686127,5.63069351427074
"111",-7.17056697781834,12.6174208527715,0.127396077611631,3.20213208412647
"112",-0.369877225358302,-0.192874024526359,-1.27014983580809,9.10308210741264
"113",12.5431236436185,0.735562306616413,-1.38353862909042,-7.97296330187701
"114",4.55018938986216,-5.05619770529965,-16.4482726439427,-3.81594137939484
"115",-2.12065945224552,3.56253328154286,16.976924113088,5.83959688760219
"116",7.88921656994242,-5.12938242016368,-0.0359161161417187,10.4099651199274
"117",2.94920312921597,8.52090176967021,5.16069188604396,11.6018824151508
"118",10.4447110521689,9.75559356485819,-17.6833563115089,-8.71049194435346
"119",-7.25708217963449,19.3755250824653,-2.76553910941243,-1.46996970706748
"120",-9.31308718281225,14.6837762171459,3.5326697263974,-9.91736819309277
"121",8.07307525397954,3.47102047993834,8.69838586043896,7.93956887053102
"122",1.27362346013203,0.992377247017886,14.7067993994092,4.83293204842445
"123",-4.24229156152203,12.9599801004504,14.5991065280259,0.618734848517868
"124",-9.3934504102514,9.73723227888435,3.82686837284797,9.6612689105417
"125",14.1140827499076,12.1532390888114,-0.508843014993646,4.14996469836943
"126",-1.62306570400422,-0.826956079553145,10.4882889668617,14.5314703999231
"127",3.9468862258687,1.83855251931305,0.366157912460355,9.60622509619172
"128",6.64149871363874,8.98130648926773,3.40740737128941,9.36653951957486
