"","2006","2007","2013","2008"
"1",10.6621242373732,5.37881736341373,3.56008255946623,0
"2",10.6621242373732,5.37881736341373,3.56008255946623,12.7293340698652
"3",10.6621242373732,14.678057331058,19.439022212195,27.0680063132245
"4",12.8857419938492,32.0687097168434,19.439022212195,27.0680063132245
"5",12.8857419938492,32.0687097168434,21.8536766931354,27.0680063132245
"6",12.8857419938492,34.6186881581454,21.8536766931354,34.159019341063
"7",12.8857419938492,34.6186881581454,32.7927389892491,34.159019341063
"8",16.0171601963697,49.3388747283418,35.3852588040252,39.1580005524286
"9",16.0171601963697,55.9643180286112,35.3852588040252,41.3832031307239
"10",23.5403243366423,60.0105231409236,35.3852588040252,41.3832031307239
"11",47.6802836765876,63.1829594743281,40.2150670051772,55.2297167154287
"12",47.6802836765876,65.6774884288272,40.2150670051772,73.4205093641893
"13",56.7129017345825,70.6169633371893,40.2150670051772,78.5329745064977
"14",56.7129017345825,70.6169633371893,40.2150670051772,78.5329745064977
"15",65.0805832071261,73.2556289501109,42.7007587557533,98.5680522365365
"16",82.1141934359394,73.2556289501109,46.7460434497556,101.999099950838
"17",87.684283880703,75.5412732489922,53.39687329745,109.075726191057
"18",91.1362870382284,80.8628032461904,63.1086153930094,109.075726191057
"19",113.104293901051,92.0921102414579,67.9633203633168,122.71374630326
"20",113.104293901051,103.24730635438,76.7991156367852,133.256434730437
"21",113.104293901051,108.025854205238,76.7991156367852,137.83792347619
"22",113.104293901051,112.555628227021,76.7991156367852,140.035159019686
"23",115.362934987414,122.727301347188,79.199143760308,156.980390078718
"24",117.825734450791,128.191978034807,84.3415975185497,159.639648426042
"25",120.55674378946,133.317298250137,84.3415975185497,173.773063116197
"26",126.665498671068,141.833087565686,89.2677876933019,184.631802520939
"27",147.839099804144,158.125639702139,91.7507848927868,186.942649374203
"28",155.905791877364,158.125639702139,91.7507848927868,192.980585747028
"29",155.905791877364,162.699335578403,114.141677993635,192.980585747028
"30",155.905791877364,162.699335578403,117.784875769523,192.980585747028
"31",155.905791877364,166.369506021168,130.887445873734,199.253402449084
"32",161.642784280449,169.658328570225,140.165128893718,207.231505996404
"33",161.642784280449,178.872899771678,140.165128893718,215.98523990247
"34",170.538718985081,186.322691696997,140.165128893718,234.665969998125
"35",170.538718985081,191.235759130532,140.165128893718,242.077541903463
"36",175.010969834867,191.235759130532,144.798281021029,242.077541903463
"37",184.422777398572,198.15267002639,144.798281021029,242.077541903463
"38",184.422777398572,203.368462066294,149.518273103587,247.592285976946
"39",189.159637400422,203.368462066294,156.743662311013,247.592285976946
"40",189.159637400422,207.980231577611,156.743662311013,258.671606714972
"41",189.159637400422,219.307058440487,160.669997472079,268.228036639938
"42",191.447128098101,219.307058440487,179.218130111322,268.228036639938
"43",191.447128098101,219.307058440487,183.831713227119,273.797613472063
"44",194.0542486179,228.634651313638,189.643737477889,279.019067608182
"45",198.176653107388,251.683313247216,189.643737477889,283.995440171504
"46",198.176653107388,256.553992492111,189.643737477889,283.995440171504
"47",198.176653107388,268.49927558143,195.565022239198,298.280456013134
"48",198.176653107388,275.356054268159,195.565022239198,301.944852208909
"49",208.166938038471,275.356054268159,197.955925592327,301.944852208909
"50",208.166938038471,279.517204431372,202.730623306838,301.944852208909
"51",208.166938038471,279.517204431372,208.72524969422,304.319770241318
"52",211.336304878636,279.517204431372,211.419383678103,307.459681610526
"53",218.494210128412,284.628339422136,214.940024414688,325.601861948308
"54",222.144781350188,284.628339422136,223.971883519665,329.819325369164
"55",225.991905027346,287.473630228993,223.971883519665,343.148893103354
"56",229.429237711298,292.689767706727,234.771315304416,347.436616073701
"57",229.429237711298,310.217787225594,248.438538861652,347.436616073701
"58",233.845345160343,322.1034797976,248.438538861652,347.436616073701
"59",258.356227682928,325.189972895662,248.438538861652,354.401682459709
"60",258.356227682928,325.189972895662,248.438538861652,356.835519158839
"61",258.356227682928,336.306583551057,248.438538861652,372.603785937982
"62",269.332277146319,336.306583551057,248.438538861652,372.603785937982
"63",269.332277146319,336.306583551057,257.381649306667,385.081069109993
"64",269.332277146319,358.219046933287,262.6287244595,385.081069109993
"65",272.130743220753,363.194752942415,273.922022811302,385.081069109993
"66",272.130743220753,371.232243783248,283.183466785233,395.576656199499
"67",272.130743220753,375.294385968958,286.036584208961,415.200784610938
"68",286.30506130134,375.294385968958,290.36454439619,426.301886847441
"69",290.330350874995,378.833148112899,300.468025180438,426.301886847441
"70",304.764176149018,381.4628810462,300.468025180438,428.804337030257
"71",304.764176149018,390.754107831872,317.237737463645,428.804337030257
"72",304.764176149018,393.063133303102,317.237737463645,428.804337030257
"73",307.515566038948,408.169138357214,323.788014246562,428.804337030257
"74",307.515566038948,408.169138357214,342.529108337009,431.248960333538
"75",326.234529050668,408.169138357214,342.529108337009,434.939428910304
"76",326.234529050668,408.169138357214,351.535550985736,445.607691540766
"77",333.204317661315,414.149819274615,359.623783289032,445.607691540766
"78",354.620087419923,414.149819274615,359.623783289032,445.607691540766
"79",371.683577029483,428.293561395835,362.116698750491,452.512486322146
"80",371.683577029483,438.688377466473,378.438795541865,455.717095471942
"81",377.281186784802,446.280559663681,378.438795541865,455.717095471942
"82",377.281186784802,457.858595188222,383.027489928662,455.717095471942
"83",377.281186784802,457.858595188222,388.461327568994,455.717095471942
"84",377.281186784802,463.587674002416,392.805252266358,465.532312528794
"85",380.500836873818,463.587674002416,402.116120992657,479.27637746297
"86",383.663643029841,475.428245544203,402.116120992657,483.754040967823
"87",396.137407834579,475.428245544203,402.116120992657,483.754040967823
"88",406.274218704993,492.234264744437,407.160365540529,483.754040967823
"89",406.274218704993,503.197089600394,407.160365540529,490.961555360086
"90",406.274218704993,517.439428643425,419.87479230815,494.220528571339
"91",413.271033015456,523.194415743552,422.319298792007,511.21846508013
"92",413.271033015456,527.591627500609,422.319298792007,511.21846508013
"93",420.569683011279,530.06788684362,427.208216095972,511.21846508013
